,NUMERO EXPEDIENTE,DESCRIPCION CAUSA
80772,2019S008794    ,No hi ha causa mediata
80773,2019S008893    ,No hi ha causa mediata
80774,2019S003304    ,No hi ha causa mediata
80775,2019S005357    ,No hi ha causa mediata
80776,2019S006726    ,No hi ha causa mediata
80777,2019S007067    ,No hi ha causa mediata
80778,2019S008472    ,Alcoholèmia
80779,2019S000548    ,No hi ha causa mediata
80780,2019S008216    ,No hi ha causa mediata
80781,2019S008549    ,No hi ha causa mediata
80782,2019S006126    ,No hi ha causa mediata
80783,2019S001008    ,No hi ha causa mediata
80784,2019S006530    ,No hi ha causa mediata
80785,2019S006885    ,No hi ha causa mediata
80786,2019S008958    ,No hi ha causa mediata
80787,2019S005380    ,No hi ha causa mediata
80788,2019S003703    ,No hi ha causa mediata
80789,2019S009678    ,No hi ha causa mediata
80790,2019S008448    ,No hi ha causa mediata
80791,2019S007553    ,No hi ha causa mediata
80792,2019S009986    ,Alcoholèmia
80793,2019S002324    ,No hi ha causa mediata
80794,2019S007733    ,No hi ha causa mediata
80795,2019S004068    ,Alcoholèmia
80796,2019S004745    ,No hi ha causa mediata
80797,2019S006615    ,No hi ha causa mediata
80798,2019S004680    ,No hi ha causa mediata
80799,2019S004126    ,No hi ha causa mediata
80800,2019S008052    ,Calçada en mal estat
80801,2019S009614    ,No hi ha causa mediata
80802,2019S009423    ,No hi ha causa mediata
80803,2019S001762    ,No hi ha causa mediata
80804,2019S007358    ,No hi ha causa mediata
80805,2019S005985    ,No hi ha causa mediata
80806,2019S007186    ,No hi ha causa mediata
80807,2019S006809    ,No hi ha causa mediata
80808,2019S000861    ,No hi ha causa mediata
80809,2019S004198    ,No hi ha causa mediata
80810,2019S005766    ,Alcoholèmia
80811,2019S005876    ,No hi ha causa mediata
80812,2019S006740    ,No hi ha causa mediata
80813,2019S009297    ,No hi ha causa mediata
80814,2019S001714    ,No hi ha causa mediata
80815,2019S003711    ,No hi ha causa mediata
80816,2019S007852    ,No hi ha causa mediata
80817,2019S005915    ,No hi ha causa mediata
80818,2019S009386    ,No hi ha causa mediata
80819,2019S001607    ,No hi ha causa mediata
80820,2019S006899    ,No hi ha causa mediata
80821,2019S009602    ,No hi ha causa mediata
80822,2019S001521    ,Alcoholèmia
80823,2019S002221    ,No hi ha causa mediata
80824,2019S008096    ,Alcoholèmia
80825,2019S008883    ,No hi ha causa mediata
80826,2019S008247    ,No hi ha causa mediata
80827,2019S001285    ,No hi ha causa mediata
80828,2019S007637    ,No hi ha causa mediata
80829,2019S007232    ,No hi ha causa mediata
80830,2019S000884    ,No hi ha causa mediata
80831,2019S000229    ,No hi ha causa mediata
80832,2019S009061    ,No hi ha causa mediata
80833,2019S001843    ,No hi ha causa mediata
80834,2019S008294    ,No hi ha causa mediata
80835,2019S006572    ,No hi ha causa mediata
80836,2019S000821    ,No hi ha causa mediata
80837,2019S005124    ,No hi ha causa mediata
80838,2019S002512    ,Alcoholèmia
80839,2019S005469    ,No hi ha causa mediata
80840,2019S001512    ,No hi ha causa mediata
80841,2019S001926    ,No hi ha causa mediata
80842,2019S003422    ,No hi ha causa mediata
80843,2019S003205    ,No hi ha causa mediata
80844,2019S009566    ,No hi ha causa mediata
80845,2019S003416    ,No hi ha causa mediata
80846,2019S005561    ,No hi ha causa mediata
80847,2019S008840    ,No hi ha causa mediata
80848,2019S007818    ,No hi ha causa mediata
80849,2019S005181    ,No hi ha causa mediata
80850,2019S002552    ,No hi ha causa mediata
80851,2019S010000    ,No hi ha causa mediata
80852,2019S005708    ,No hi ha causa mediata
80853,2019S005926    ,Alcoholèmia
80854,2019S001619    ,No hi ha causa mediata
80855,2019S003401    ,No hi ha causa mediata
80856,2019S002019    ,No hi ha causa mediata
80857,2019S002517    ,No hi ha causa mediata
80858,2019S007195    ,No hi ha causa mediata
80859,2019S000899    ,No hi ha causa mediata
80860,2019S000010    ,No hi ha causa mediata
80861,2019S008429    ,No hi ha causa mediata
80862,2019S004689    ,No hi ha causa mediata
80863,2019S005717    ,No hi ha causa mediata
80864,2019S007941    ,No hi ha causa mediata
80865,2019S003155    ,No hi ha causa mediata
80866,2019S005567    ,No hi ha causa mediata
80867,2019S004956    ,No hi ha causa mediata
80868,2019S003187    ,No hi ha causa mediata
80869,2019S005049    ,Alcoholèmia
80870,2019S008722    ,No hi ha causa mediata
80871,2019S003614    ,No hi ha causa mediata
80872,2019S003519    ,No hi ha causa mediata
80873,2019S005149    ,No hi ha causa mediata
80874,2019S004977    ,No hi ha causa mediata
80875,2019S005066    ,No hi ha causa mediata
80876,2019S001790    ,No hi ha causa mediata
80877,2019S006149    ,No hi ha causa mediata
80878,2019S003871    ,No hi ha causa mediata
80879,2019S005453    ,No hi ha causa mediata
80880,2019S010035    ,No hi ha causa mediata
80881,2019S002311    ,No hi ha causa mediata
80882,2019S000919    ,No hi ha causa mediata
80883,2019S000220    ,No hi ha causa mediata
80884,2019S009322    ,No hi ha causa mediata
80885,2019S006835    ,No hi ha causa mediata
80886,2019S002965    ,No hi ha causa mediata
80887,2019S006472    ,No hi ha causa mediata
80888,2019S006403    ,No hi ha causa mediata
80889,2019S000933    ,No hi ha causa mediata
80890,2019S001854    ,No hi ha causa mediata
80891,2019S001112    ,No hi ha causa mediata
80892,2019S001090    ,No hi ha causa mediata
80893,2019S004438    ,No hi ha causa mediata
80894,2019S005559    ,No hi ha causa mediata
80895,2019S007562    ,No hi ha causa mediata
80896,2019S007856    ,No hi ha causa mediata
80897,2019S001890    ,No hi ha causa mediata
80898,2019S009632    ,No hi ha causa mediata
80899,2019S001616    ,No hi ha causa mediata
80900,2019S004764    ,No hi ha causa mediata
80901,2019S004877    ,No hi ha causa mediata
80902,2019S008683    ,No hi ha causa mediata
80903,2019S008646    ,No hi ha causa mediata
80904,2019S009388    ,No hi ha causa mediata
80905,2019S009682    ,No hi ha causa mediata
80906,2019S003098    ,No hi ha causa mediata
80907,2019S000453    ,No hi ha causa mediata
80908,2019S003206    ,No hi ha causa mediata
80909,2019S010044    ,No hi ha causa mediata
80910,2019S000681    ,No hi ha causa mediata
80911,2019S005358    ,No hi ha causa mediata
80912,2019S005672    ,No hi ha causa mediata
80913,2019S005455    ,No hi ha causa mediata
80914,2019S002907    ,No hi ha causa mediata
80915,2019S003806    ,No hi ha causa mediata
80916,2019S001660    ,No hi ha causa mediata
80917,2019S000579    ,No hi ha causa mediata
80918,2019S005130    ,No hi ha causa mediata
80919,2019S000896    ,No hi ha causa mediata
80920,2019S002055    ,No hi ha causa mediata
80921,2019S004194    ,No hi ha causa mediata
80922,2019S005059    ,No hi ha causa mediata
80923,2019S001487    ,No hi ha causa mediata
80924,2019S009223    ,No hi ha causa mediata
80925,2019S002623    ,No hi ha causa mediata
80926,2019S002638    ,No hi ha causa mediata
80927,2019S002011    ,No hi ha causa mediata
80928,2019S001202    ,No hi ha causa mediata
80929,2019S007093    ,No hi ha causa mediata
80930,2019S008944    ,No hi ha causa mediata
80931,2019S005515    ,No hi ha causa mediata
80932,2019S002461    ,No hi ha causa mediata
80933,2019S002773    ,No hi ha causa mediata
80934,2019S001994    ,No hi ha causa mediata
80935,2019S008067    ,No hi ha causa mediata
80936,2019S009748    ,No hi ha causa mediata
80937,2019S007390    ,No hi ha causa mediata
80938,2019S006666    ,No hi ha causa mediata
80939,2019S008271    ,No hi ha causa mediata
80940,2019S008202    ,No hi ha causa mediata
80941,2019S004938    ,No hi ha causa mediata
80942,2019S005742    ,No hi ha causa mediata
80943,2019S004911    ,No hi ha causa mediata
80944,2019S006929    ,No hi ha causa mediata
80945,2019S006761    ,No hi ha causa mediata
80946,2019S009899    ,No hi ha causa mediata
80947,2019S002131    ,No hi ha causa mediata
80948,2019S001397    ,Drogues o medicaments
80949,2019S003601    ,No hi ha causa mediata
80950,2019S003390    ,No hi ha causa mediata
80951,2019S006772    ,No hi ha causa mediata
80952,2019S007343    ,Alcoholèmia
80953,2019S006587    ,No hi ha causa mediata
80954,2019S002596    ,No hi ha causa mediata
80955,2019S000504    ,No hi ha causa mediata
80956,2019S000980    ,No hi ha causa mediata
80957,2019S004221    ,No hi ha causa mediata
80958,2019S002096    ,No hi ha causa mediata
80959,2019S000942    ,No hi ha causa mediata
80960,2019S003425    ,No hi ha causa mediata
80961,2019S007745    ,No hi ha causa mediata
80962,2019S001841    ,No hi ha causa mediata
80963,2019S006101    ,No hi ha causa mediata
80964,2019S001097    ,No hi ha causa mediata
80965,2019S000781    ,No hi ha causa mediata
80966,2019S001214    ,No hi ha causa mediata
80967,2019S009956    ,No hi ha causa mediata
80968,2019S006293    ,No hi ha causa mediata
80969,2019S002728    ,No hi ha causa mediata
80970,2019S008986    ,Alcoholèmia
80971,2019S003729    ,No hi ha causa mediata
80972,2019S008798    ,No hi ha causa mediata
80973,2019S001624    ,No hi ha causa mediata
80974,2019S006221    ,No hi ha causa mediata
80975,2019S000503    ,Alcoholèmia
80976,2019S002033    ,No hi ha causa mediata
80977,2019S007719    ,No hi ha causa mediata
80978,2019S003827    ,No hi ha causa mediata
80979,2019S007626    ,No hi ha causa mediata
80980,2019S006299    ,No hi ha causa mediata
80981,2019S002817    ,No hi ha causa mediata
80982,2019S005891    ,No hi ha causa mediata
80983,2019S000996    ,No hi ha causa mediata
80984,2019S001651    ,Alcoholèmia
80985,2019S007368    ,Excés de velocitat o inadequada
80986,2019S002593    ,No hi ha causa mediata
80987,2019S000114    ,No hi ha causa mediata
80988,2019S009442    ,No hi ha causa mediata
80989,2019S003440    ,No hi ha causa mediata
80990,2019S005017    ,No hi ha causa mediata
80991,2019S001044    ,Alcoholèmia
80992,2019S001732    ,No hi ha causa mediata
80993,2019S004783    ,No hi ha causa mediata
80994,2019S005681    ,No hi ha causa mediata
80995,2019S006944    ,No hi ha causa mediata
80996,2019S005886    ,No hi ha causa mediata
80997,2019S005550    ,Alcoholèmia
80998,2019S004039    ,No hi ha causa mediata
80999,2019S006932    ,No hi ha causa mediata
81000,2019S007445    ,No hi ha causa mediata
81001,2019S001357    ,No hi ha causa mediata
81002,2019S003128    ,No hi ha causa mediata
81003,2019S002079    ,No hi ha causa mediata
81004,2019S005558    ,No hi ha causa mediata
81005,2019S000175    ,No hi ha causa mediata
81006,2019S007933    ,No hi ha causa mediata
81007,2019S009605    ,No hi ha causa mediata
81008,2019S004193    ,No hi ha causa mediata
81009,2019S006081    ,No hi ha causa mediata
81010,2019S004077    ,No hi ha causa mediata
81011,2019S008031    ,No hi ha causa mediata
81012,2019S007032    ,No hi ha causa mediata
81013,2019S008322    ,No hi ha causa mediata
81014,2019S007233    ,No hi ha causa mediata
81015,2019S006351    ,No hi ha causa mediata
81016,2019S007283    ,No hi ha causa mediata
81017,2019S005397    ,No hi ha causa mediata
81018,2019S000790    ,No hi ha causa mediata
81019,2019S004774    ,No hi ha causa mediata
81020,2019S000344    ,No hi ha causa mediata
81021,2019S002072    ,No hi ha causa mediata
81022,2019S006089    ,No hi ha causa mediata
81023,2019S005157    ,No hi ha causa mediata
81024,2019S002863    ,No hi ha causa mediata
81025,2019S006749    ,No hi ha causa mediata
81026,2019S000532    ,No hi ha causa mediata
81027,2019S007786    ,No hi ha causa mediata
81028,2019S002498    ,No hi ha causa mediata
81029,2019S006158    ,No hi ha causa mediata
81030,2019S002886    ,No hi ha causa mediata
81031,2019S008901    ,No hi ha causa mediata
81032,2019S007021    ,No hi ha causa mediata
81033,2019S009945    ,No hi ha causa mediata
81034,2019S005321    ,No hi ha causa mediata
81035,2019S002984    ,No hi ha causa mediata
81036,2019S002370    ,No hi ha causa mediata
81037,2019S000444    ,No hi ha causa mediata
81038,2019S007478    ,No hi ha causa mediata
81039,2019S009544    ,No hi ha causa mediata
81040,2019S003051    ,No hi ha causa mediata
81041,2019S006349    ,Alcoholèmia
81042,2019S001674    ,No hi ha causa mediata
81043,2019S001356    ,No hi ha causa mediata
81044,2019S001104    ,No hi ha causa mediata
81045,2019S002130    ,No hi ha causa mediata
81046,2019S007350    ,No hi ha causa mediata
81047,2019S005051    ,No hi ha causa mediata
81048,2019S008341    ,No hi ha causa mediata
81049,2019S006045    ,No hi ha causa mediata
81050,2019S003527    ,No hi ha causa mediata
81051,2019S003050    ,No hi ha causa mediata
81052,2019S001541    ,Alcoholèmia
81053,2019S005207    ,No hi ha causa mediata
81054,2019S003655    ,No hi ha causa mediata
81055,2019S002326    ,No hi ha causa mediata
81056,2019S004514    ,No hi ha causa mediata
81057,2019S007074    ,No hi ha causa mediata
81058,2019S000668    ,Alcoholèmia
81059,2019S007033    ,No hi ha causa mediata
81060,2019S002523    ,No hi ha causa mediata
81061,2019S003009    ,No hi ha causa mediata
81062,2019S005623    ,No hi ha causa mediata
81063,2019S000163    ,No hi ha causa mediata
81064,2019S009177    ,No hi ha causa mediata
81065,2019S008426    ,No hi ha causa mediata
81066,2019S010049    ,No hi ha causa mediata
81067,2019S009805    ,No hi ha causa mediata
81068,2019S005404    ,No hi ha causa mediata
81069,2019S001645    ,No hi ha causa mediata
81070,2019S004545    ,No hi ha causa mediata
81071,2019S003744    ,No hi ha causa mediata
81072,2019S004019    ,No hi ha causa mediata
81073,2019S009220    ,No hi ha causa mediata
81074,2019S007802    ,No hi ha causa mediata
81075,2019S003993    ,No hi ha causa mediata
81076,2019S000211    ,No hi ha causa mediata
81077,2019S002940    ,No hi ha causa mediata
81078,2019S006721    ,No hi ha causa mediata
81079,2019S004082    ,No hi ha causa mediata
81080,2019S006468    ,Alcoholèmia
81081,2019S007934    ,No hi ha causa mediata
81082,2019S008806    ,No hi ha causa mediata
81083,2019S007605    ,No hi ha causa mediata
81084,2019S005039    ,No hi ha causa mediata
81085,2019S005024    ,No hi ha causa mediata
81086,2019S001080    ,No hi ha causa mediata
81087,2019S000667    ,No hi ha causa mediata
81088,2019S005525    ,No hi ha causa mediata
81089,2019S008809    ,No hi ha causa mediata
81090,2019S004757    ,No hi ha causa mediata
81091,2019S001296    ,No hi ha causa mediata
81092,2019S002081    ,No hi ha causa mediata
81093,2019S000574    ,No hi ha causa mediata
81094,2019S008530    ,No hi ha causa mediata
81095,2019S009116    ,No hi ha causa mediata
81096,2019S005032    ,No hi ha causa mediata
81097,2019S000252    ,No hi ha causa mediata
81098,2019S008127    ,No hi ha causa mediata
81099,2019S009811    ,No hi ha causa mediata
81100,2019S003889    ,No hi ha causa mediata
81101,2019S004269    ,No hi ha causa mediata
81102,2019S001728    ,No hi ha causa mediata
81103,2019S006982    ,No hi ha causa mediata
81104,2019S003927    ,No hi ha causa mediata
81105,2019S006502    ,No hi ha causa mediata
81106,2019S001242    ,No hi ha causa mediata
81107,2019S005227    ,No hi ha causa mediata
81108,2019S003947    ,No hi ha causa mediata
81109,2019S008030    ,No hi ha causa mediata
81110,2019S007038    ,No hi ha causa mediata
81111,2019S001016    ,No hi ha causa mediata
81112,2019S000089    ,No hi ha causa mediata
81113,2019S009230    ,No hi ha causa mediata
81114,2019S000485    ,No hi ha causa mediata
81115,2019S003010    ,No hi ha causa mediata
81116,2019S004136    ,No hi ha causa mediata
81117,2019S007913    ,No hi ha causa mediata
81118,2019S006824    ,No hi ha causa mediata
81119,2019S000569    ,No hi ha causa mediata
81120,2019S004227    ,No hi ha causa mediata
81121,2019S006110    ,No hi ha causa mediata
81122,2019S004650    ,No hi ha causa mediata
81123,2019S001050    ,No hi ha causa mediata
81124,2019S008991    ,No hi ha causa mediata
81125,2019S007070    ,No hi ha causa mediata
81126,2019S007439    ,No hi ha causa mediata
81127,2019S004879    ,No hi ha causa mediata
81128,2019S003828    ,No hi ha causa mediata
81129,2019S005060    ,No hi ha causa mediata
81130,2019S004737    ,No hi ha causa mediata
81131,2019S009987    ,No hi ha causa mediata
81132,2019S002796    ,No hi ha causa mediata
81133,2019S000337    ,No hi ha causa mediata
81134,2019S000018    ,No hi ha causa mediata
81135,2019S001940    ,No hi ha causa mediata
81136,2019S001410    ,No hi ha causa mediata
81137,2019S006348    ,No hi ha causa mediata
81138,2019S008462    ,No hi ha causa mediata
81139,2019S002439    ,No hi ha causa mediata
81140,2019S008154    ,No hi ha causa mediata
81141,2019S000027    ,No hi ha causa mediata
81142,2019S002706    ,No hi ha causa mediata
81143,2019S007900    ,No hi ha causa mediata
81144,2019S008340    ,No hi ha causa mediata
81145,2019S009878    ,No hi ha causa mediata
